# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.214327402241285,2.9429245663417616,3.225852882605305,-3.4309179911112264,131.45438264344085,11.60096772575929,0.48204391213683523,2.0744998014125637,-88.37857226347379,-97.04222833302892
 2.217451925237197,2.9529718877057856,3.2156336750183514,-3.270645663457712,131.17733204362918,12.109851176995633,0.48505304615314626,2.0616301823703402,-88.66972660278806,-93.183612249035
 2.2205961788658373,2.9630518530110015,3.2058372179013648,-3.11567013161834,130.89764809884113,12.618734628231977,0.4879629503050315,2.049335916538106,-88.9508219822049,-89.39971535897548
 2.223759952988428,2.973164713035969,3.1964544980494547,-2.9656731132963574,130.61537011097673,13.127618079468334,0.4907732059900832,2.0376010503315998,-89.22191563829512,-85.68679228851772
 2.2269430393137433,2.9833107276587927,3.187477053993712,-2.820358337235306,130.33053780533567,13.636501530704678,0.4934833936548164,2.0264106408806204,-89.4830603165762,-82.0413433981276
 2.2301452312771795,2.9934901658974202,3.178896941488876,-2.679449765287912,130.04319133602215,14.145384981941021,0.4960930949680112,2.0157506930518383,-89.73430468708288,-78.46012149661512
 2.2333663239266857,3.00370330594693,3.1707067013658374,-2.542690016784915,129.7533712905634,14.654268433177364,0.4986018961607403,2.0056080967602616,-89.97569365263804,-74.94008767247476
 2.236606113815053,3.0139504352137485,3.162899329864424,-2.4098388384524765,129.46111869339725,15.163151884413708,0.5010093900272296,1.9959705744150837,-90.20726875390658,-71.47843201190825
 2.2398643988982267,3.0242318503467827,3.1554682511143533,-2.2806717522803948,129.1664750085652,15.672035335650051,0.5033151791916356,1.9868266274148136,-90.42906845495268,-68.07252753649941
 2.2431409784398166,3.034547857265415,3.1484072911066026,-2.154978970638547,128.86948214130183,16.180918786886394,0.5055188783202212,1.9781654907189232,-90.64112849806101,-64.71994359258787
 2.2464356529209106,3.044898771184346,3.1417106540656006,-2.0325640907560523,128.57018243877047,16.689802238122738,0.5076201169239661,1.9699770884962482,-90.84348218582626,-61.41841596989679
 2.249748223955356,3.0552849166352303,3.135372900048173,-1.9132432033985838,128.26861868968442,17.19868568935908,0.5096185417456168,1.9622519945500019,-91.03616071935794,-58.16585713276496
 2.2530784942104907,3.0657066274851026,3.1293889238579413,-1.796844019191971,127.96483412313687,17.707569140595425,0.5115138196007845,1.9549813938173926,-91.2191934210645,-54.96031483461918
 2.2564262673326803,3.0761642469515493,3.123753935752672,-1.6832048945968512,127.65887240622067,18.216452591831768,0.5133056394018352,1.9481570495997649,-91.39260808572581,-51.80000505765895
 2.2597913478775276,3.086658127614607,3.118463443356791,-1.5721740758871041,127.35077764085075,18.72533604306811,0.5149937149440276,1.9417712701769296,-91.55643119499462,-48.683265403454016
 2.263173541245105,3.0971886314253623,3.1135132342532676,-1.4636091333445287,127.04059435954254,19.234219494304455,0.5165777871410635,1.9358168796501638,-91.710688182913,-45.60856555308998
 2.2665726536192388,3.1077561297112415,3.108899360401919,-1.3573760863155278,126.72836752013558,19.743102945540798,0.5180576262065126,1.9302871908720274,-91.85540371742223,-42.57450727739422
 2.269988491911405,3.1183610031779647,3.1046181228906216,-1.2533490010683068,126.41414249970366,20.25198639677714,0.519433034204286,1.9251759787128084,-91.99060188316179,-39.57979101341292
 2.273420863708604,3.129003641908146,3.1006660580496277,-1.1514093095098459,126.09796508731357,20.760869848013485,0.520703846805818,1.9204774578377986,-92.11630647009558,-36.62324315692135
 2.2768695772253094,3.139684445356551,3.0970399242116438,-1.0514453637332088,125.77988147599885,21.269753299249828,0.5218699358393062,1.9161862589224135,-92.23254114147876,-33.70377702298648
 2.2803344412594,3.150403822341965,3.0937366892168012,-0.9533519821678886,125.45993825361822,21.77863675048617,0.5229312109252455,1.912297409501826,-92.33932969165488,-30.820415787006226
 2.283815265151583,3.1611621910357064,3.09075351898772,-0.8570299220768833,125.13818239289829,22.287520201722515,0.5238876216470894,1.9088063139495939,-92.43669622082757,-27.972265241960095
 2.287311858748766,3.171959978946755,3.088087766261232,-0.762385634016979,124.81466124050637,22.79640365295886,0.5247391593690076,1.9057087357507065,-92.52466533501081,-25.158518351720584
 2.290824032370695,3.1827976229035033,3.085736960462655,-0.6693307483147429,124.48942250515873,23.3052871041952,0.5254858588886906,1.9030007812480867,-92.6032623549583,-22.378455169967037
 2.294351596779918,3.1936755690321412,3.083698798014017,-0.5777817814776093,124.16251424494014,23.814170555431545,0.5261278001775598,1.900678883842511,-92.67251346675882,-19.63142377200983
 2.2978943631552937,3.204594272731674,3.0819711329046435,-0.48765990367921885,123.83398485364094,24.32305400666789,0.526665110033524,1.8987397891923137,-92.73244591647126,-16.91685066478152
 2.3014521430685444,3.215554198645584,3.0805519681222386,-0.39889054888395997,123.5038830463106,24.831937457904232,0.5270979633880971,1.8971805422509473,-92.78308815587643,-14.234224893047225
 2.3050247484637714,3.2265558206301534,3.079439447543718,-0.31140315132678076,123.17225784391908,25.340820909140575,0.5274265847613064,1.895998474275927,-92.82447001691405,-11.583104334136646
 2.3086215323640205,3.2375996217194647,3.0704655591197523,-2.4949756985244935,122.83915855726275,25.84970436037692,0.5276512494382505,1.8951911912738246,-92.6103140734341,59.54095364614612
 2.3122529970037693,3.2486860940870996,3.052892831802902,-4.8390192553453035,122.50463477006461,26.358587811613262,0.5277722847290877,1.8947565625074705,-92.11814526197921,135.5290110959054
 2.3159205243842007,3.259815739004551,3.0346453517525487,-4.975417538179882,122.16873632124336,26.867471262849605,0.5277900707861901,1.8946927108924414,-91.58716867759499,144.77781058085844
 2.319624943995502,3.270989066796402,3.0162154842729065,-4.975102556799333,121.83151328662696,27.37635471408595,0.5277050417023464,1.8949980026229365,-91.03262319085219,149.69834547118532
 2.323367115637837,3.282206596792266,2.9975990061387803,-4.974779329606198,121.49301595975291,27.885238165322292,0.5275176861753715,1.895671038539461,-90.45478380645912,154.4128489073059
 2.3271479308899976,3.293468857275556,2.9787915389025814,-4.974447568008023,121.15329483216075,28.394121616558635,0.5272285481514107,1.8967106457080878,-89.85393491469586,158.9204580731265
 2.330968314676116,3.3047763854291055,2.9597885413071094,-4.974106963944186,120.81240057301305,28.903005067794993,0.5268382274256338,1.8981158692421491,-89.2303700969383,163.2204649237836
 2.334829226938718,3.3161297272776777,2.9405853011850724,-4.973757188954066,120.47038400806328,29.411888519031336,0.5263473799822179,1.8998859651087918,-88.58439189687549,167.31232313149982
 2.33873166442723,3.327529437627426,2.9211769268073136,-4.973397891675321,120.1272960981394,29.92077197026768,0.5257567182832438,1.9020203931303157,-87.91631151911488,171.19566417843822
 2.3426766626119915,3.3389760800023343,2.9015583376243588,-4.973028697132325,119.78318791705553,30.429655421504023,0.525067011417562,1.9045188104661661,-87.2264485223494,174.87029510690778
 2.34666529773487,3.3504702265777055,2.881724254355098,-4.972649204108571,119.43811062904832,30.938538872740367,0.5242790850804002,1.9073810656525543,-86.51513045850359,178.3362082346821
 2.350698689008737,3.3620124581107445,2.8616691883631926,-4.9722589826194605,119.092115465797,31.44742232397671,0.5233938215463685,1.9106071925830101,-85.7826924685163,181.59358719616992
 2.354778000979409,3.373603363868288,2.841387430251989,-4.971857572310947,118.74525370298093,31.956305775213053,0.522412159393718,1.91419740528349,-85.02947686026543,184.64280586189437
 2.3589044460651256,3.385243541551768,2.820873037610877,-4.971444479443389,118.39757663656079,32.4651892264494,0.5213350929946666,1.918152093418024,-84.2558326108833,187.484440798705
 2.3630792872903172,3.396933597219436,2.800119821833806,-4.971019173577868,118.04913555866779,32.97407267768574,0.520163672316226,1.9224718165094477,-83.46211486809507,190.11926441628657
 2.367303841232325,3.4086741452059472,2.7791213339157865,-4.97058108531109,117.69998173323036,33.48295612892208,0.5188990019699306,1.9271573007533913,-82.64868438903412,192.54825248470797
